tweet_id,user_id,tweet_text,timestamp,timestamp,likes,retweets,replies,impressions,engagement
T19768,,Worst service ever :(,web,19-01-2025 21:21,13709,4353,505,1846,827
T9262,9357,Null?? value??,api,05-01-2025 17:13,8638,3699,244,536,190
T17241,2695,Love this!!! 😊,android,15-01-2025 00:22,2603,243,383,433,1605
T10485,6908,Worst service ever :(,api,09-01-2025 10:02,4783,859,530,951,
T33695,4329,Error###Detected,ios,10-01-2025 03:28,3012,1873,718,1219,515
T18391,6911,Worst service ever :(,web,06-01-2025 05:16,1541,550,347,2019,542
T14072,3057,Streaming $$$ working,android,20-01-2025 08:59,14924,1835,613,2554,965
T28262,3751,Spark > Hadoop ???,api,15-01-2025 04:40,14037,4231,884,1577,822
T14460,6912,Streaming $$$ working,web,05-01-2025 23:55,12058,3875,466,465,172
T7408,7293,Great product!!! #AI,android,23-01-2025 20:55,4349,2479,684,2050,
T12711,4417,Great product!!! #AI,ios,16-01-2025 11:43,11012,4025,801,1960,404
T3581,5224,Worst service ever :(,api,08-01-2025 14:34,19499,2073,268,102,879
T16163,1780,Worst service ever :(,api,22-01-2025 21:21,4746,2141,774,681,642
T36263,1258,Testing!!!@@@###,web,06-01-2025 03:33,11774,2193,45,215,1388
T28595,6613,Null?? value??,android,01-01-2025 17:06,2421,4177,605,1758,1545
T20299,8400,Error###Detected,web,17-01-2025 20:32,,3398,478,154,53
T36865,7867,,android,02-01-2025 22:17,6066,3120,320,1978,1373
T27160,1505,Error###Detected,api,20-01-2025 18:09,,,674,247,893
T4970,3931,Worst service ever :(,ios,08-01-2025 21:33,2536,1372,110,948,1542
T20999,4710,Testing!!!@@@###,android,22-01-2025 05:23,15646,820,208,2715,173
T33644,9166,Testing!!!@@@###,ios,04-01-2025 22:08,2269,430,134,777,172
T29758,9949,Love this!!! 😊,api,01-01-2025 23:01,9642,3720,915,2789,133
T35121,9443,Data pipeline broke @ midnight!!!,web,11-01-2025 03:05,18288,2297,664,303,1484
T16750,9807,Streaming $$$ working,web,13-01-2025 03:35,15301,1932,292,2371,359
T19334,2958,Love this!!! 😊,android,08-01-2025 04:25,,3957,200,591,483
T21113,2087,Streaming $$$ working,api,05-01-2025 22:07,14053,1462,,665,504
T4908,3675,Worst service ever :(,android,08-01-2025 06:39,1493,4261,808,1881,28
T23544,7038,Streaming $$$ working,android,18-01-2025 21:48,11010,486,693,532,340
T17722,4236,Data pipeline broke @ midnight!!!,android,07-01-2025 07:32,8644,4803,415,1530,1165
T26887,4897,Null?? value??,ios,14-01-2025 14:11,11383,726,682,1914,1672
T17578,9714,Great product!!! #AI,web,04-01-2025 13:04,10715,1680,776,1123,1986
,3096,Spark > Hadoop ???,android,12-01-2025 18:09,11057,3457,315,1670,771
T26939,3958,Testing!!!@@@###,api,20-01-2025 17:31,8613,4333,738,2140,301
T37605,7795,Spark > Hadoop ???,web,02-01-2025 21:36,10251,2067,965,1257,1947
T19937,3294,Worst service ever :(,api,13-01-2025 15:44,10946,117,483,1452,1629
T17937,2518,Love this!!! 😊,web,06-01-2025 22:08,18966,2087,247,977,
T6456,2158,Data pipeline broke @ midnight!!!,web,04-01-2025 00:25,6665,4604,571,2053,1034
T20691,6482,Data pipeline broke @ midnight!!!,android,18-01-2025 19:14,18160,4372,826,641,137
T22027,,Great product!!! #AI,ios,02-01-2025 14:47,3903,2700,46,795,1858
T569,7084,Good & Bad mixed!!!,android,14-01-2025 03:53,17820,,80,1378,1489
T35333,7307,Streaming $$$ working,api,14-01-2025 21:52,6602,1439,12,1457,1734
T2037,3872,Spark > Hadoop ???,android,13-01-2025 10:06,8888,962,521,,1871
T8815,6006,Testing!!!@@@###,android,09-01-2025 18:47,13152,2650,450,313,1793
T36107,2687,,android,04-01-2025 03:55,3868,962,499,2814,507
T22085,8710,Worst service ever :(,api,11-01-2025 19:00,7757,3450,546,1008,1423
T37238,6218,,api,05-01-2025 07:37,17909,882,366,2945,427
T20357,3899,Null?? value??,ios,10-01-2025 23:01,14918,4292,279,515,612
T22749,6409,Great product!!! #AI,web,10-01-2025 18:48,6713,3535,663,2532,345
T9625,3944,Spark > Hadoop ???,web,05-01-2025 20:54,16585,3999,233,318,1009
T25869,9690,,android,04-01-2025 02:52,7186,4480,634,220,540
T39707,7616,Streaming $$$ working,android,14-01-2025 07:11,10834,2762,699,2873,
T2815,4303,Error###Detected,ios,15-01-2025 01:45,743,,908,82,1834
T26076,2446,,web,07-01-2025 01:59,3422,478,547,273,1413
T7161,6683,Love this!!! 😊,api,08-01-2025 11:10,15661,692,259,2545,1668
T8891,6535,Spark > Hadoop ???,api,21-01-2025 11:36,9033,1596,352,506,1470
T7957,2223,Love this!!! 😊,android,11-01-2025 08:05,14569,3678,848,1521,1522
T10318,7395,Spark > Hadoop ???,web,17-01-2025 19:36,8124,1496,392,2180,1929
T20214,4812,Testing!!!@@@###,,05-01-2025 18:52,1400,1176,648,2987,345
T8924,3076,Streaming $$$ working,android,23-01-2025 19:11,7550,4764,831,254,1295
T6309,6895,Streaming $$$ working,,03-01-2025 16:09,1661,3251,316,,165
T39267,6258,,ios,09-01-2025 15:47,13426,1297,46,996,1424
T33200,2725,Spark > Hadoop ???,api,02-01-2025 18:43,1189,1838,577,2632,653
T4597,2307,Error###Detected,ios,,5025,,264,2836,840
T20448,1254,Good & Bad mixed!!!,ios,,13670,837,969,2309,1838
,1106,Null?? value??,api,23-01-2025 05:29,13083,,138,751,1903
,8383,Streaming $$$ working,ios,07-01-2025 19:57,130,3552,53,426,1959
T22161,4112,Spark > Hadoop ???,web,12-01-2025 08:46,14782,1673,297,502,229
T14776,7792,Good & Bad mixed!!!,api,17-01-2025 06:56,5478,2684,807,1383,1979
,4580,Great product!!! #AI,api,04-01-2025 17:42,9817,885,379,2066,22
T33220,6619,Null?? value??,web,12-01-2025 02:22,,2548,377,293,1031
T9955,9537,Good & Bad mixed!!!,api,10-01-2025 19:47,16233,142,349,261,1152
T26888,6136,Spark > Hadoop ???,api,04-01-2025 01:47,8181,4857,962,2410,740
T34475,3469,Data pipeline broke @ midnight!!!,android,09-01-2025 10:36,10610,2278,805,2455,1901
T29149,1472,Data pipeline broke @ midnight!!!,web,01-01-2025 15:49,1825,1729,754,2979,116
T37239,1642,Null?? value??,web,21-01-2025 02:51,11956,1897,824,1561,1242
T36107,8286,Love this!!! 😊,android,07-01-2025 20:21,13730,3312,267,2882,1943
T28929,8547,Data pipeline broke @ midnight!!!,web,12-01-2025 19:06,3435,4935,,308,354
,7817,Love this!!! 😊,android,07-01-2025 20:31,9207,3637,,1797,817
T2867,1221,Testing!!!@@@###,android,08-01-2025 10:39,12299,3925,876,1703,
T11090,7698,Good & Bad mixed!!!,ios,15-01-2025 22:57,17901,3821,96,1302,342
T37017,7129,Data pipeline broke @ midnight!!!,android,24-01-2025 02:14,13011,2753,907,1615,1469
T5181,8806,Love this!!! 😊,ios,09-01-2025 22:49,12962,2418,290,,1497
T23185,4847,Good & Bad mixed!!!,,19-01-2025 06:15,9515,261,458,2773,1630
T13976,3768,Data pipeline broke @ midnight!!!,api,06-01-2025 03:26,14582,4630,805,1627,1419
T33911,6752,Testing!!!@@@###,web,05-01-2025 22:15,19519,860,489,117,952
T7388,4015,Data pipeline broke @ midnight!!!,web,12-01-2025 04:28,16287,1983,888,,82
T11675,7333,Good & Bad mixed!!!,android,09-01-2025 10:29,8456,3248,196,1495,1281
T38829,2049,Spark > Hadoop ???,api,18-01-2025 18:18,158,2789,194,61,
T10169,3361,Null?? value??,web,13-01-2025 19:03,10937,4252,227,2847,434
T25657,8636,Spark > Hadoop ???,android,16-01-2025 23:55,13319,2342,920,256,1351
T5490,2702,Love this!!! 😊,web,16-01-2025 23:44,17281,1958,999,1429,22
T2963,4611,Streaming $$$ working,web,06-01-2025 22:50,17339,714,149,2427,1201
T4260,3718,Testing!!!@@@###,web,18-01-2025 04:36,17834,4175,542,1030,1999
T10272,3256,Spark > Hadoop ???,,11-01-2025 14:23,11493,3525,999,1543,1741
T36581,5329,Null?? value??,android,06-01-2025 16:52,7828,363,777,2740,1779
T14539,,,web,09-01-2025 11:34,7378,692,699,2471,226
T36596,7866,,api,13-01-2025 01:45,3328,1802,130,870,1272
T21170,8069,Worst service ever :(,web,13-01-2025 20:16,,1870,871,2961,1858
T10646,8534,Data pipeline broke @ midnight!!!,,10-01-2025 23:37,3352,111,799,2224,1435
T25248,1212,Spark > Hadoop ???,api,04-01-2025 07:35,3589,976,890,377,1449
T1957,6639,Data pipeline broke @ midnight!!!,ios,08-01-2025 05:57,10640,4737,98,898,295
T18959,,Error###Detected,ios,03-01-2025 09:12,18868,1471,261,2826,314
T15135,5198,Worst service ever :(,android,07-01-2025 16:39,,4174,272,1360,1695
T39953,,Streaming $$$ working,ios,06-01-2025 19:15,1963,1776,294,2366,823
T33554,6845,Good & Bad mixed!!!,api,,6261,3900,101,2472,1741
T39441,6498,Data pipeline broke @ midnight!!!,android,16-01-2025 15:06,4115,4220,844,1656,137
T32923,3459,Good & Bad mixed!!!,ios,09-01-2025 10:02,7259,3105,612,1059,1760
T35927,8495,Streaming $$$ working,android,14-01-2025 17:52,15182,4223,189,1444,576
T33758,7421,Data pipeline broke @ midnight!!!,android,01-01-2025 03:13,6401,1047,173,2668,1726
T26975,9963,,web,06-01-2025 12:41,11893,1103,241,1992,645
T33743,9853,Null?? value??,api,09-01-2025 00:42,12414,2123,45,856,323
T5371,8051,Data pipeline broke @ midnight!!!,web,09-01-2025 01:28,15128,1408,141,2648,1722
T10236,6410,Error###Detected,android,21-01-2025 02:52,16146,1773,,2094,1057
T37709,,Spark > Hadoop ???,web,22-01-2025 05:03,3779,2734,731,2756,1719
,8868,Streaming $$$ working,ios,10-01-2025 07:19,11007,51,893,410,331
T22204,8215,Error###Detected,api,12-01-2025 16:05,395,2828,942,2978,324
T11123,1118,Null?? value??,web,09-01-2025 11:18,14317,4768,735,2240,
,5917,Great product!!! #AI,web,15-01-2025 23:52,15522,3446,942,2782,967
T25796,2477,Data pipeline broke @ midnight!!!,web,16-01-2025 09:09,18534,1955,328,2349,660
T27406,8950,Love this!!! 😊,ios,19-01-2025 11:18,7245,825,61,597,515
T37971,7229,Love this!!! 😊,web,06-01-2025 05:25,2780,3534,662,191,38
T15521,7043,,android,14-01-2025 18:06,6055,,281,2975,956
T30429,6593,Spark > Hadoop ???,web,11-01-2025 04:07,6939,2776,,1546,1020
,2518,Love this!!! 😊,api,03-01-2025 20:45,15125,4690,459,857,29
T38542,1286,Streaming $$$ working,ios,04-01-2025 19:34,11057,1640,779,2674,12
T17226,4925,Testing!!!@@@###,,22-01-2025 19:17,1399,4919,202,62,140
T30204,1465,Data pipeline broke @ midnight!!!,api,07-01-2025 09:48,1428,1644,261,303,881
T24448,7956,Testing!!!@@@###,ios,21-01-2025 16:20,9130,2101,739,2425,1080
T933,4601,Null?? value??,ios,24-01-2025 01:10,1821,100,626,1336,1979
T10720,4467,Spark > Hadoop ???,android,22-01-2025 19:14,8955,689,155,2271,1738
T39898,2741,Good & Bad mixed!!!,ios,20-01-2025 14:07,8208,4531,915,1089,1504
T38583,4076,Error###Detected,api,23-01-2025 01:05,3905,3412,76,,1168
T24770,7884,Worst service ever :(,api,12-01-2025 13:36,4082,616,701,1960,1699
T12889,5174,Good & Bad mixed!!!,api,10-01-2025 07:45,2665,3376,172,267,261
T22527,2934,Good & Bad mixed!!!,api,10-01-2025 22:38,4935,2429,249,1333,553
T20702,5682,Good & Bad mixed!!!,ios,21-01-2025 19:38,18305,,243,369,1469
T19499,4528,Streaming $$$ working,ios,11-01-2025 10:21,15785,273,628,2278,1049
,6406,Spark > Hadoop ???,api,24-01-2025 02:08,9560,4566,262,1512,1356
T12503,1995,Love this!!! 😊,ios,14-01-2025 19:46,5652,259,226,2322,
T37014,3978,Streaming $$$ working,api,10-01-2025 01:53,,26,694,,1543
T3887,1791,Streaming $$$ working,ios,01-01-2025 00:12,7892,1482,773,2964,273
T26030,9519,Great product!!! #AI,web,21-01-2025 15:15,13108,4791,818,2954,1009
T20045,4196,Data pipeline broke @ midnight!!!,,19-01-2025 13:48,6787,736,690,208,441
T27066,5362,Spark > Hadoop ???,web,02-01-2025 03:38,363,4487,25,1812,1867
T8209,2707,Error###Detected,android,18-01-2025 20:46,17743,48,179,1294,
T20775,7734,Testing!!!@@@###,android,09-01-2025 05:38,15611,3523,844,155,1774
T14854,9353,Data pipeline broke @ midnight!!!,ios,01-01-2025 19:35,3323,670,321,2647,1464
,2299,Streaming $$$ working,web,11-01-2025 05:20,11106,1381,234,1976,243
T12791,4398,Error###Detected,api,22-01-2025 21:20,2319,1239,761,1130,553
T9026,3039,Error###Detected,api,20-01-2025 15:57,19913,1700,362,835,1786
T22964,7471,Error###Detected,,23-01-2025 02:09,15397,,341,918,1958
T13124,3288,Spark > Hadoop ???,web,02-01-2025 21:15,18114,4498,199,1460,
T17619,5880,Error###Detected,api,19-01-2025 23:08,4958,9,92,2263,510
T5352,2306,Great product!!! #AI,api,19-01-2025 18:05,18031,3741,756,1891,395
T38737,5662,Null?? value??,ios,12-01-2025 22:20,4763,813,,609,255
T18908,5400,Worst service ever :(,,15-01-2025 22:12,8229,520,817,1738,1075
T13303,9604,Spark > Hadoop ???,ios,11-01-2025 12:16,4041,1027,514,2753,1318
T39979,7715,,api,14-01-2025 19:02,,1386,611,1747,
T7266,7701,Null?? value??,web,23-01-2025 20:16,7513,2653,479,1500,1750
T3766,5093,Worst service ever :(,api,03-01-2025 18:10,17430,971,776,2659,73
T559,7792,Love this!!! 😊,web,05-01-2025 14:04,10082,3136,909,204,1728
T19341,9342,Data pipeline broke @ midnight!!!,android,11-01-2025 07:45,13025,3403,474,799,1347
T38557,7290,,api,17-01-2025 10:57,,1765,950,298,1068
T29109,9560,Worst service ever :(,ios,08-01-2025 16:41,9236,268,965,2572,723
T33850,4932,Null?? value??,android,19-01-2025 13:28,4214,1245,966,248,284
T22660,8850,Love this!!! 😊,web,23-01-2025 09:04,17229,2746,25,1585,1291
T7629,7707,Worst service ever :(,ios,17-01-2025 20:27,19114,2880,865,1783,1473
,1975,Love this!!! 😊,api,09-01-2025 14:49,15418,942,448,2738,1077
T5739,7717,Streaming $$$ working,api,,16064,1798,651,52,1985
T28979,5820,Null?? value??,ios,18-01-2025 01:08,5236,4124,911,846,495
T32006,1563,Good & Bad mixed!!!,android,01-01-2025 21:10,9866,4724,962,1371,1234
T27890,1744,Worst service ever :(,ios,17-01-2025 08:03,2183,2823,581,2423,552
T14949,9519,Good & Bad mixed!!!,ios,17-01-2025 21:13,5166,3169,704,751,1270
T32428,2331,Data pipeline broke @ midnight!!!,api,13-01-2025 12:05,18117,,366,465,733
T30788,7895,Good & Bad mixed!!!,ios,14-01-2025 17:57,5335,1374,198,2475,1149
T4016,1342,,,10-01-2025 22:36,13688,3852,867,2449,1646
T12647,3350,Love this!!! 😊,api,21-01-2025 17:27,13690,3728,118,960,1782
T3893,6579,Testing!!!@@@###,android,01-01-2025 16:02,19172,4536,986,2983,93
T26607,3150,Data pipeline broke @ midnight!!!,api,23-01-2025 16:34,1028,2759,773,,1746
T38769,3920,Error###Detected,ios,15-01-2025 03:15,4091,2161,979,872,678
T485,9285,Spark > Hadoop ???,android,08-01-2025 21:12,16126,3489,67,2947,1864
T14470,4106,Great product!!! #AI,android,13-01-2025 02:34,7840,4182,86,,102
T7536,2787,Null?? value??,android,05-01-2025 21:26,17935,1206,943,2851,
T5223,7991,Love this!!! 😊,android,15-01-2025 14:06,7002,94,570,2818,1698
T31307,7722,Spark > Hadoop ???,,19-01-2025 20:36,15193,2192,659,1141,1691
T28129,5557,Worst service ever :(,web,10-01-2025 10:26,11176,1282,,198,464
T37050,8122,Spark > Hadoop ???,android,11-01-2025 04:22,14928,406,657,713,774
T39484,7936,Spark > Hadoop ???,,,11213,2817,609,1737,1495
T18063,2822,Great product!!! #AI,ios,,11292,1719,360,1326,810
T14473,2881,Null?? value??,android,01-01-2025 15:10,3192,3509,88,380,
T111,2035,Error###Detected,api,04-01-2025 17:21,8857,,821,2838,721
T32985,3044,Streaming $$$ working,api,13-01-2025 06:17,6278,1510,753,2950,50
T26479,,Data pipeline broke @ midnight!!!,ios,,17495,4124,311,2496,1295
T7698,4473,Love this!!! 😊,android,05-01-2025 08:23,16223,160,118,2997,308
T5374,9749,Streaming $$$ working,api,17-01-2025 12:32,19013,1389,975,1432,973
T23613,9738,Streaming $$$ working,api,21-01-2025 13:17,7522,1084,448,1005,342
T33965,8076,Good & Bad mixed!!!,web,05-01-2025 03:59,7452,3083,217,2832,1383
T19674,5314,Data pipeline broke @ midnight!!!,android,04-01-2025 00:48,12055,1892,816,1524,1497
T10461,5099,Streaming $$$ working,ios,15-01-2025 17:15,8363,,221,2153,615
T580,4085,Error###Detected,ios,07-01-2025 03:11,19251,2133,493,472,381
T2197,1919,Streaming $$$ working,api,09-01-2025 02:00,6611,3461,447,1052,1269
T25605,5014,Error###Detected,web,21-01-2025 23:13,7619,3216,380,60,1305
T37778,4355,Data pipeline broke @ midnight!!!,web,10-01-2025 20:14,15821,3331,279,,1155
T35496,9525,Data pipeline broke @ midnight!!!,android,17-01-2025 18:21,12578,4061,174,205,1730
T10890,6089,Error###Detected,api,15-01-2025 07:45,18814,2165,485,1179,
T22077,2757,Error###Detected,api,14-01-2025 03:10,10522,2298,376,1904,1865
T20244,9087,Love this!!! 😊,android,20-01-2025 04:21,645,1701,720,306,1025
T6512,4910,Error###Detected,api,,3156,2378,75,1758,494
T31270,7164,Love this!!! 😊,api,04-01-2025 15:47,18151,4216,165,2537,1485
T27375,4830,Error###Detected,web,15-01-2025 06:59,1189,4696,670,694,1425
T9199,5698,Testing!!!@@@###,android,19-01-2025 10:38,4104,2442,217,78,848
T30924,6697,Great product!!! #AI,web,11-01-2025 06:15,6922,2466,596,1551,184
T26276,6875,Great product!!! #AI,ios,18-01-2025 10:46,2064,718,676,1074,963
T26270,7161,Streaming $$$ working,api,20-01-2025 23:15,3771,2889,,1629,832
T28575,4918,Great product!!! #AI,api,07-01-2025 16:17,7595,241,947,2050,46
T30466,6934,,web,18-01-2025 00:31,1224,803,113,2521,694
T3055,8611,Great product!!! #AI,ios,16-01-2025 00:19,18557,1447,665,2073,1890
T5615,4626,Great product!!! #AI,android,05-01-2025 04:06,18997,1637,308,2899,199
T22228,3600,Error###Detected,api,05-01-2025 09:07,,4316,27,747,378
,9965,Null?? value??,ios,22-01-2025 21:57,4023,3891,673,764,488
T37907,,Great product!!! #AI,ios,18-01-2025 18:51,8822,1200,608,69,1027
T29288,8082,Good & Bad mixed!!!,android,12-01-2025 02:50,5788,4084,233,1201,284
T18288,4773,Good & Bad mixed!!!,ios,19-01-2025 20:47,15268,3873,675,2082,1093
T33503,6537,Spark > Hadoop ???,api,23-01-2025 01:04,17985,4129,572,1445,96
T9620,8176,Great product!!! #AI,web,12-01-2025 17:48,,4145,232,1969,438
T30073,6141,Null?? value??,ios,15-01-2025 05:24,15789,3085,140,2443,466
T20143,4343,Spark > Hadoop ???,ios,21-01-2025 17:47,9802,888,585,568,545
T35705,5790,,api,10-01-2025 09:47,8115,658,748,,221
T18250,,Error###Detected,ios,23-01-2025 11:45,18780,,872,714,1347
T434,5068,Error###Detected,ios,01-01-2025 00:09,4978,2804,796,201,302
T34336,5648,Great product!!! #AI,web,08-01-2025 18:27,7459,3152,472,909,317
T34902,7734,Love this!!! 😊,android,12-01-2025 05:14,1010,2512,976,2249,1655
T6763,1582,Spark > Hadoop ???,web,12-01-2025 03:10,17914,2463,707,2005,627
T823,7321,Null?? value??,android,12-01-2025 07:55,3730,3613,81,2035,1996
T5323,7126,Great product!!! #AI,api,21-01-2025 23:36,11132,3868,232,1739,1363
T16414,6487,Love this!!! 😊,android,,4199,4002,497,,1194
T7128,3278,Error###Detected,api,07-01-2025 12:47,8181,4136,252,1086,201
T19343,2443,Data pipeline broke @ midnight!!!,api,01-01-2025 08:19,18303,2709,621,39,1201
T28602,9279,Testing!!!@@@###,ios,,,2889,641,1376,1831
T18453,4964,Error###Detected,android,16-01-2025 01:49,2778,3699,751,,52
T8604,6378,Streaming $$$ working,ios,19-01-2025 12:45,13356,3110,354,,113
T18056,1405,Great product!!! #AI,web,12-01-2025 01:51,8803,2386,591,724,1219
T1500,7478,Data pipeline broke @ midnight!!!,api,06-01-2025 23:14,5924,446,369,2580,
T34458,2600,Love this!!! 😊,web,01-01-2025 04:16,15556,2865,312,1836,421
T30949,3946,Worst service ever :(,android,11-01-2025 05:00,19218,275,644,516,268
T28195,4348,Love this!!! 😊,api,20-01-2025 20:04,,2777,640,2909,1008
T22414,,,android,20-01-2025 21:52,12615,4057,319,41,759
T37577,1432,Worst service ever :(,ios,03-01-2025 06:15,13937,3381,,41,742
T12699,2664,Streaming $$$ working,ios,23-01-2025 16:28,13347,644,430,1889,578
,5091,Data pipeline broke @ midnight!!!,ios,17-01-2025 02:15,506,2788,218,1568,48
T28327,1996,Data pipeline broke @ midnight!!!,ios,21-01-2025 14:47,13060,1803,902,,
T21007,4271,Love this!!! 😊,android,13-01-2025 09:29,1484,4998,676,2972,1613
T32065,6148,Error###Detected,api,23-01-2025 01:50,291,856,186,54,1164
T37269,1805,Spark > Hadoop ???,web,02-01-2025 11:52,1997,1205,378,2815,1190
,,Love this!!! 😊,,17-01-2025 03:42,10054,,0,2319,1292
T6042,4929,Great product!!! #AI,web,23-01-2025 21:34,5322,,984,2270,28
T38186,6241,Null?? value??,android,17-01-2025 01:35,12095,,100,1207,1997
T24386,2281,,api,12-01-2025 19:31,1583,1581,114,,1202
T34570,2462,Great product!!! #AI,ios,01-01-2025 13:18,10822,1384,681,1100,1286
T37718,5935,Streaming $$$ working,api,08-01-2025 00:30,17834,3688,306,546,1682
T23597,7957,Spark > Hadoop ???,api,15-01-2025 10:25,9660,3896,974,1375,1256
T7422,1003,Worst service ever :(,api,21-01-2025 20:40,10874,1482,33,772,879
T33057,9610,Love this!!! 😊,android,13-01-2025 06:08,14062,914,757,2084,335
T20579,2680,Streaming $$$ working,ios,16-01-2025 13:23,14943,3531,244,2053,1469
T7013,9615,Streaming $$$ working,,17-01-2025 02:18,8473,1155,533,2921,1307
T5301,,Love this!!! 😊,api,16-01-2025 07:48,3994,1190,563,2120,1754
T34177,,Error###Detected,api,12-01-2025 12:30,9217,4817,312,2052,941
